"","date","visits","bounces","pageviews","avgTimeOnSite","goal2completions"
"1073",2012-02-22,4418,735,32942,277.646220009054,130
"1074",2012-02-23,4497,781,33537,277.251056259729,134
"1075",2012-02-24,4534,758,35201,284.674680194089,122
"1076",2012-02-25,4698,788,37257,290.13601532567,134
"1077",2012-02-26,4950,743,39340,277.761616161616,157
"1078",2012-02-27,5233,985,39195,273.339002484235,147
"1079",2012-02-28,4767,938,35744,274.69540591567,134
"1080",2012-02-29,4897,982,35421,260.867674086175,134
"1081",2012-03-01,4673,904,35165,263.341108495613,120
"1082",2012-03-02,4460,851,32919,252.34932735426,116
"1083",2012-03-03,4606,771,35736,284.700607902736,148
"1084",2012-03-04,4991,901,38040,274.021238228812,159
"1085",2012-03-05,6143,1798,39940,236.02523197135,179
"1086",2012-03-06,5798,1707,38866,231.059675750259,137
"1087",2012-03-07,5591,1695,37644,233.55732427115,159
"1088",2012-03-08,3969,917,29276,254.22549760645,104
"1089",2012-03-09,5090,1028,39728,281.578781925344,158
"1090",2012-03-10,5335,1016,41517,273.277975632615,155
"1091",2012-03-11,5117,974,37251,254.030877467266,153
"1092",2012-03-12,5160,1017,38157,255.886821705426,161
"1093",2012-03-13,4600,997,34261,261.12847826087,116
"1094",2012-03-14,4610,964,32612,251.054880694143,142
"1095",2012-03-15,4498,884,34259,277.95887060916,138
"1096",2012-03-16,4222,905,30682,257.923969682615,123
"1097",2012-03-17,4218,822,31440,267.587245139877,104
"1098",2012-03-18,4819,873,37853,286.384312097946,150
"1099",2012-03-19,5016,931,37481,272.022129186603,158
"1100",2012-03-20,4561,866,34782,272.019951764964,150
"1101",2012-03-21,4117,757,31696,299.12946320136,132
"1102",2012-03-22,4020,713,31608,290.919402985075,148
"1103",2012-03-23,3733,684,29993,293.459683900348,138
"1104",2012-03-24,3648,610,28537,286.322916666667,161
"1105",2012-03-25,4025,654,31528,286.619130434783,130
"1106",2012-03-26,4202,743,33790,292.714897667777,159
"1107",2012-03-27,3740,647,30323,294.170855614973,142
"1108",2012-03-28,3678,663,28790,294.660957041871,117
"1109",2012-03-29,3558,674,27642,285.767847105115,154
"1110",2012-03-30,3254,612,24133,270.086355255071,115
"1111",2012-03-31,3401,620,26114,284.499558953249,136
"1112",2012-04-01,3646,613,28044,278.674986286341,142
"1113",2012-04-02,3943,725,29515,269.502662946995,134
"1114",2012-04-03,3698,733,27266,275.683612763656,140
"1115",2012-04-04,3625,664,26976,286.092689655172,140
"1116",2012-04-05,3353,609,25733,284.028332836266,133
"1117",2012-04-06,3315,607,25160,279.686274509804,147
"1118",2012-04-07,2975,575,23278,281.703193277311,100
"1119",2012-04-08,3130,581,23049,248.405750798722,78
"1120",2012-04-09,3911,725,28675,269.617489133214,124
"1121",2012-04-10,3513,636,25984,250.744093367492,104
"1122",2012-04-11,3561,649,28037,290.028362819433,137
"1123",2012-04-12,3445,669,26877,266.276342525399,45
"1124",2012-04-13,3459,661,27507,288.023417172593,83
"1125",2012-04-14,3425,627,27126,295.872700729927,107
"1126",2012-04-15,3975,684,31615,282.401257861635,119
"1127",2012-04-16,4112,798,31858,288.293531128405,126
"1128",2012-04-17,3556,672,26356,270.069460067492,83
"1129",2012-04-18,3479,618,26179,272.923253808566,94
"1130",2012-04-19,3385,619,26518,282.114623338257,103
"1131",2012-04-20,3511,661,28275,282.909427513529,118
"1132",2012-04-21,3377,609,28595,305.098904352976,104
"1133",2012-04-22,3727,638,28943,291.559162865576,126
"1134",2012-04-23,3702,693,29022,284.5056726094,136
"1135",2012-04-24,3402,593,26003,273.318636096414,102
"1136",2012-04-25,3520,682,27657,283.055397727273,99
"1137",2012-04-26,3695,732,29287,284.696887686062,102
"1138",2012-04-27,3424,665,26773,292.739485981308,112
"1139",2012-04-28,3266,597,26356,296.750459277404,111
"1140",2012-04-29,3711,657,30686,297.28752357855,123
"1141",2012-04-30,3852,687,29934,275.91277258567,109
"1142",2012-05-01,3597,663,28005,285.628579371699,105
"1143",2012-05-02,3529,670,26197,275.003400396713,119
"1144",2012-05-03,3582,657,28672,304.279173646008,118
"1145",2012-05-04,3344,565,26355,292.049043062201,101
"1146",2012-05-05,3133,551,25286,286.292371528886,97
"1147",2012-05-06,3608,609,31045,321.223392461197,124
"1148",2012-05-07,3907,769,29731,280.247248528283,139
"1149",2012-05-08,3806,803,29518,279.190488702049,115
"1150",2012-05-09,3560,741,26657,264.446348314607,87
"1151",2012-05-10,3460,722,26475,280.430057803468,106
"1152",2012-05-11,3441,697,26246,279.291485033421,92
"1153",2012-05-12,3380,695,25901,293.436094674556,99
"1154",2012-05-13,3212,569,24229,275.210772104608,86
"1155",2012-05-14,3736,736,28842,287.963597430407,117
"1156",2012-05-15,3833,734,29268,281.105400469606,114
"1157",2012-05-16,3770,755,28825,281.301591511936,145
"1158",2012-05-17,3614,716,29406,305.028500276702,133
"1159",2012-05-18,3492,667,27913,301.893470790378,113
"1160",2012-05-19,3336,663,25743,292.742206235012,106
"1161",2012-05-20,3784,725,30664,308.111257928118,132
"1162",2012-05-21,4065,802,30946,280.19704797048,134
"1163",2012-05-22,3763,755,29581,297.979537602976,136
"1164",2012-05-23,3713,735,27961,287.161594398061,116
"1165",2012-05-24,4015,875,30130,278.619427148194,122
"1166",2012-05-25,4278,868,29778,276.951379149135,108
"1167",2012-05-26,4018,768,30575,273.275261324042,98
"1168",2012-05-27,3512,622,27330,295.154612756264,107
"1169",2012-05-28,4595,907,34804,281.136670293798,134
"1170",2012-05-29,3823,753,28726,285.829976458279,125
"1171",2012-05-30,3656,825,26616,304.097647702407,101
"1172",2012-05-31,3507,757,25786,283.007413743941,130
"1173",2012-06-01,3064,655,22518,265.921018276762,82
"1174",2012-06-02,2011,411,15106,278.018398806564,42
"1175",2012-06-03,3460,672,26327,293.22514450867,118
"1176",2012-06-04,3578,781,25629,267.96003353829,101
"1177",2012-06-05,3695,806,26638,262.088768606225,122
"1178",2012-06-06,3594,690,26035,278.930439621592,71
"1179",2012-06-07,3665,703,25980,263.595088676671,117
"1180",2012-06-08,3402,672,24855,263.011757789536,86
"1181",2012-06-09,3267,633,23635,274.254973982247,115
"1182",2012-06-10,3577,643,27074,286.174168297456,113
"1183",2012-06-11,3925,705,28505,279.792866242038,117
"1184",2012-06-12,3886,747,28767,278.396809058157,132
"1185",2012-06-13,3862,742,30383,299.524080787157,156
"1186",2012-06-14,4087,796,30346,282.305358453633,152
"1187",2012-06-15,3879,775,28359,265.503222480021,127
"1188",2012-06-16,3434,665,25202,279.239370995923,115
"1189",2012-06-17,3554,676,27240,287.270118176702,115
"1190",2012-06-18,4065,757,29888,273.828782287823,173
"1191",2012-06-19,4114,951,29089,257.306757413709,124
"1192",2012-06-20,3818,890,26733,254.885018334206,125
"1193",2012-06-21,3775,862,26420,255.390198675497,119
"1194",2012-06-22,3646,832,25259,269.880691168404,143
"1195",2012-06-23,3741,859,26025,259.197808072708,132
"1196",2012-06-24,4082,830,30010,274.184713375796,134
"1197",2012-06-25,4468,1038,31660,262.041405550582,149
"1198",2012-06-26,4150,988,28961,262.496626506024,141
"1199",2012-06-27,1881,364,14223,304.242955874535,59
"1200",2012-06-28,1012,172,8090,294.695652173913,36
"1201",2012-06-29,912,150,7167,297.510964912281,29
"1202",2012-06-30,909,101,8004,354.353135313531,34
"1203",2012-07-01,1015,113,9148,343.36354679803,45
"1204",2012-07-02,3570,680,25472,262.003921568627,113
"1205",2012-07-03,4184,999,28648,236.244741873805,133
"1206",2012-07-04,4025,932,29122,269.441242236025,118
"1207",2012-07-05,4406,1060,29443,248.200635497049,125
"1208",2012-07-06,4251,1013,28787,250.569042578217,135
"1209",2012-07-07,4045,1002,28025,243.937453646477,113
"1210",2012-07-08,4470,1051,32296,258.548098434004,143
"1211",2012-07-09,4357,1091,28694,247.996098232729,142
"1212",2012-07-10,4068,1049,25765,235.331612586037,109
"1213",2012-07-11,3885,919,26452,265.922265122265,117
"1214",2012-07-12,4168,938,29512,254.530710172745,124
"1215",2012-07-13,4168,895,29304,275.495681381958,133
"1216",2012-07-14,4237,907,30490,289.308945008261,151
"1217",2012-07-15,4550,880,33136,272.465714285714,150
"1218",2012-07-16,4760,1074,33048,258.515756302521,142
"1219",2012-07-17,4219,927,29075,261.097179426404,126
"1220",2012-07-18,4538,1044,30385,265.783384750992,153
"1221",2012-07-19,4510,1079,29113,269.723503325942,153
"1222",2012-07-20,4368,1023,28619,260.920787545788,147
"1223",2012-07-21,4145,938,27695,272.648974668275,147
"1224",2012-07-22,4599,1069,31532,281.349206349206,179
"1225",2012-07-23,4671,1079,29350,259.515521301648,176
"1226",2012-07-24,4506,1102,28078,269.974478473147,148
"1227",2012-07-25,4355,1016,27278,263.613318025258,137
"1228",2012-07-26,4445,1083,28695,286.577502812149,144
"1229",2012-07-27,3738,719,24103,279.73595505618,139
"1230",2012-07-28,3509,608,24793,319.495012824166,155
"1231",2012-07-29,3911,737,27487,295.195346458706,137
"1232",2012-07-30,4036,768,27558,298.725966303271,172
"1233",2012-07-31,3949,754,25675,285.688781970119,143
"1234",2012-08-01,4685,1274,27452,246.899893276414,139
"1235",2012-08-02,4942,1354,28301,239.850465398624,163
"1236",2012-08-03,4913,1405,28711,250.069204152249,151
"1237",2012-08-04,4933,1456,28842,241.235961889317,137
"1238",2012-08-05,5568,1740,32471,237.201867816092,159
"1239",2012-08-06,5175,1627,29911,236.744154589372,140
"1240",2012-08-07,4898,1534,27314,225.64311964067,117
"1241",2012-08-08,5646,2233,28483,208.369642224584,93
"1242",2012-08-09,5707,2324,28304,195.579288592956,84
"1243",2012-08-10,5987,2575,28085,174.603307165525,88
"1244",2012-08-11,6612,2903,31462,192.837265577737,152
"1245",2012-08-12,7334,3238,34801,183.303381510772,150
"1246",2012-08-13,5041,1490,28974,248.413410037691,169
"1247",2012-08-14,4315,1048,27634,281.689455388181,145
"1248",2012-08-15,4337,1071,27391,270.881254323265,140
"1249",2012-08-16,4372,1075,26986,262.012351326624,176
"1250",2012-08-17,4072,995,25134,264.864194499018,149
"1251",2012-08-18,3996,900,24568,264.229479479479,134
"1252",2012-08-19,4406,1053,27958,270.74829777576,161
"1253",2012-08-20,4376,1081,26854,257.510283363803,164
"1254",2012-08-21,4062,1038,25738,267.983751846381,147
"1255",2012-08-22,4342,1280,24466,236.788346384155,124
"1256",2012-08-23,4278,1262,24566,239.812529219261,138
"1257",2012-08-24,4216,1186,24611,244.980075901328,129
"1258",2012-08-25,4393,1162,26658,253.257682676986,134
"1259",2012-08-26,4677,1285,28289,253.731451785332,133
"1260",2012-08-27,4550,1265,26376,256.48021978022,144
"1261",2012-08-28,4396,1174,26523,257.928116469518,165
"1262",2012-08-29,4355,1198,26658,265.292307692308,152
"1263",2012-08-30,4488,1211,26723,243.91243315508,145
"1264",2012-08-31,4794,1205,28156,238.136420525657,153
"1265",2012-09-01,5286,1382,31210,249.175747256905,140
"1266",2012-09-02,5452,1385,33293,252.577586206897,139
"1267",2012-09-03,5735,1419,36437,280.036442894507,187
"1268",2012-09-04,4348,1254,25121,245.301287948482,127
"1269",2012-09-05,4434,1285,26013,250.026612539468,143
"1270",2012-09-06,4827,1477,27486,241.13093018438,178
"1271",2012-09-07,4763,1536,25062,220.175729582196,141
"1272",2012-09-08,4644,1508,25057,226.48729543497,118
"1273",2012-09-09,4863,1535,27524,241.739461237919,156
"1274",2012-09-10,5163,1727,27390,218.929110981987,139
"1275",2012-09-11,3570,1274,18716,209.586554621849,103
"1276",2012-09-12,4667,1630,24780,226.80115706021,135
"1277",2012-09-13,4316,1485,22732,211.195088044486,133
"1278",2012-09-14,4925,1598,27121,231.810152284264,142
"1279",2012-09-15,5001,1572,27693,232.388922215557,140
"1280",2012-09-16,5588,1874,30518,222.529706513958,161
"1281",2012-09-17,5338,1796,27996,208.723117272387,153
"1282",2012-09-18,4746,1672,24920,217.674884112937,144
"1283",2012-09-19,4531,1512,24650,231.167954094019,161
"1284",2012-09-20,4518,1500,24420,222.907259849491,135
"1285",2012-09-21,4493,1489,24000,219.933897173381,137
"1286",2012-09-22,4660,1500,25418,219.044206008584,124
"1287",2012-09-23,5042,1819,26087,220.769535898453,160
"1288",2012-09-24,4896,1606,26253,217.872140522876,149
"1289",2012-09-25,4510,1437,23642,227.241463414634,124
"1290",2012-09-26,4252,1355,23045,224.679209783631,139
"1291",2012-09-27,4300,1407,22695,217.128139534884,134
"1292",2012-09-28,4360,1368,23336,217.343119266055,125
"1293",2012-09-29,5112,1584,29000,236.262323943662,143
"1294",2012-09-30,5038,1642,28155,235.886462882096,158
"1295",2012-10-01,4853,1642,25811,213.042447970328,127
"1296",2012-10-02,4422,1564,23264,216.637720488467,132
"1297",2012-10-03,4391,1472,22955,206.53359143703,125
"1298",2012-10-04,4216,1378,22933,212.451138519924,128
"1299",2012-10-05,4441,1375,24393,224.713578022968,114
"1300",2012-10-06,4560,1414,25123,221.958552631579,138
"1301",2012-10-07,5237,1588,30413,258.204697345809,177
"1302",2012-10-08,4775,1563,26214,225.018010471204,164
"1303",2012-10-09,4543,1503,24211,220.302223200528,136
"1304",2012-10-10,4593,1570,23812,210.624210755498,132
"1305",2012-10-11,4575,1557,23941,219.671038251366,135
"1306",2012-10-12,4683,1520,25048,223.310484732009,137
"1307",2012-10-13,4760,1571,26228,232.892647058824,136
"1308",2012-10-14,5261,1771,29707,243.703098270291,176
"1309",2012-10-15,5193,1834,27391,213.661852493742,151
"1310",2012-10-16,4642,1515,26233,238.384963377854,152
"1311",2012-10-17,4736,1527,25571,218.84839527027,140
"1312",2012-10-18,4841,1551,26222,229.089237760793,155
"1313",2012-10-19,4531,1420,23534,213.040609137056,149
"1314",2012-10-20,4632,1509,25224,228.064119170984,161
"1315",2012-10-21,5347,1712,29969,231.81447540677,162
"1316",2012-10-22,5168,1661,29058,231.654605263158,194
"1317",2012-10-23,4583,1478,25035,234.833515164739,139
"1318",2012-10-24,4657,1518,24682,221.33089972085,124
"1319",2012-10-25,4742,1489,25861,233.966680725432,173
"1320",2012-10-26,4640,1427,24241,217.077370689655,135
"1321",2012-10-27,4797,1500,25365,233.075672295184,155
"1322",2012-10-28,5087,1632,27579,229.000982897582,160
"1323",2012-10-29,5356,1878,28273,212.847460791636,166
"1324",2012-10-30,4724,1683,24151,206.032387806943,129
"1325",2012-10-31,4386,1601,21868,204.579799361605,135
"1326",2012-11-01,5751,2391,26542,174.599374021909,162
"1327",2012-11-02,5689,2244,27938,190.005273334505,147
"1328",2012-11-03,6103,2468,29916,201.140258889071,165
"1329",2012-11-04,7119,2725,36655,205.226717235567,219
"1330",2012-11-05,6473,2517,31889,190.966785107369,171
"1331",2012-11-06,5769,2323,27638,182.226729069163,130
"1332",2012-11-07,6348,2516,32465,210.270951480781,184
"1333",2012-11-08,6934,2776,33710,190.266080184598,178
"1334",2012-11-09,6902,2801,32015,185.525354969574,195
"1335",2012-11-10,6976,2774,34596,193.007167431193,163
"1336",2012-11-11,8187,3158,41842,209.058995969219,241
"1337",2012-11-12,7889,2985,38948,197.946127519331,203
"1338",2012-11-13,6960,2776,34174,193.141522988506,191
"1339",2012-11-14,7099,2889,33728,187.878151852374,173
"1340",2012-11-15,7207,2633,35849,205.620785347579,197
"1341",2012-11-16,7394,2752,35460,195.70449012713,192
"1342",2012-11-17,8030,3016,39337,196.892901618929,192
"1343",2012-11-18,9572,3639,45912,199.112097785207,237
"1344",2012-11-19,9898,3680,47053,188.430187916751,219
"1345",2012-11-20,10599,3834,50292,198.345692989905,250
"1346",2012-11-21,10293,3913,45419,177.490721849801,205
"1347",2012-11-22,15959,6069,64358,162.243185663262,238
"1348",2012-11-23,16527,5409,82120,214.9706540812,377
"1349",2012-11-24,10858,3883,53477,204.833763123964,267
"1350",2012-11-25,11529,4346,56408,205.464827825484,264
"1351",2012-11-26,13484,4499,66223,199.634826460991,297
"1352",2012-11-27,8743,3392,41168,186.681230698845,210
"1353",2012-11-28,7549,2976,35664,200.519936415419,220
"1354",2012-11-29,6906,2471,34516,220.01549377353,207
"1355",2012-11-30,4184,1590,19495,198.634560229445,129
"1356",2012-12-01,628,251,3117,215.415605095541,10
"1357",2012-12-02,653,237,3621,238.877488514548,13
"1358",2012-12-03,6217,2605,28681,183.78430110986,166
"1359",2012-12-04,6456,2516,32279,208.747986369269,197
"1360",2012-12-05,7572,3282,34419,182.093370311675,183
"1361",2012-12-06,7491,3271,33075,173.116806834868,188
"1362",2012-12-07,7381,3377,31010,166.059883484623,163
"1363",2012-12-08,7555,3695,27189,111.149834546658,156
"1364",2012-12-09,8198,3837,35562,178.00121980971,220
"1365",2012-12-10,7966,3717,33278,161.91287973889,165
"1366",2012-12-11,7489,3468,32652,177.423421017492,211
"1367",2012-12-12,6992,3005,32103,188.770881006865,205
"1368",2012-12-13,6718,2804,32006,192.361268234594,222
"1369",2012-12-14,7782,3939,30397,149.386276021588,171
"1370",2012-12-15,8393,4244,33902,154.349934469201,191
"1371",2012-12-16,8904,4497,37254,164.711590296496,197
"1372",2012-12-17,9738,5027,37407,155.320188950503,215
"1373",2012-12-18,8383,4305,32461,153.017654777526,194
"1374",2012-12-19,7965,4000,32411,163.976773383553,191
"1375",2012-12-20,7121,3448,30628,178.264429153209,182
"1376",2012-12-21,7671,3794,31906,163.613609698866,171
"1377",2012-12-22,7998,4095,30921,150.533883470868,181
"1378",2012-12-23,7905,4110,30949,143.88045540797,167
"1379",2012-12-24,6124,3376,21767,133.130796864794,96
"1380",2012-12-25,6178,3533,22228,129.824053091615,76
"1381",2012-12-26,9700,4522,41146,169.644742268041,165
"1382",2012-12-27,8925,4340,37921,163.760224089636,189
"1383",2012-12-28,8599,4195,36222,162.742993371322,157
"1384",2012-12-29,8350,4026,35554,165.296886227545,169
"1385",2012-12-30,5562,3002,21907,153.617943185904,123
"1386",2012-12-31,675,287,3411,233.868148148148,14
"1387",2013-01-01,2996,1140,15394,215.593457943925,71
"1388",2013-01-02,4694,1551,25471,226.814443971027,151
"1389",2013-01-03,4600,1551,25570,221.146739130435,137
"1390",2013-01-04,4318,1482,22785,211.867531264474,143
"1391",2013-01-05,4730,1649,25898,223.676955602537,125
"1392",2013-01-06,4917,1693,27802,245.454545454545,157
"1393",2013-01-07,4495,1574,23244,213.958175750834,140
"1394",2013-01-08,4271,1479,23043,226.898618590494,141
"1395",2013-01-09,4816,1565,27919,244.813330564784,157
"1396",2013-01-10,4678,1488,26409,245.606028217187,175
"1397",2013-01-11,4582,1543,24611,232.160192055871,160
"1398",2013-01-12,4565,1480,27252,252.542168674699,157
"1399",2013-01-13,5406,1790,31170,240.877728449871,178
"1400",2013-01-14,4728,1570,25761,224.366539763113,138
"1401",2013-01-15,4519,1506,25198,235.179464483293,156
"1402",2013-01-16,4247,1513,22985,218.115140098893,134
"1403",2013-01-17,4011,1504,20831,217.231114435303,112
"1404",2013-01-18,3946,1538,19410,209.516979219463,103
"1405",2013-01-19,3498,1257,18962,229.663236134934,107
"1406",2013-01-20,4460,1713,23860,223.780269058296,119
"1407",2013-01-21,4168,1725,20899,219.888195777351,113
"1408",2013-01-22,3503,1422,17429,217.675135598059,116
"1409",2013-01-23,3102,1047,17869,258.858800773694,116
"1410",2013-01-24,3071,1023,17384,245.280364702051,112
"1411",2013-01-25,3213,1007,17666,242.385309679427,110
"1412",2013-01-26,3593,1130,21047,244.831895352073,99
"1413",2013-01-27,3989,1265,23809,255.042366507897,119
"1414",2013-01-28,3209,1152,15712,243.257712683079,80
"1415",2013-01-29,2730,1145,11418,228.780586080586,63
"1416",2013-01-30,3468,1067,20204,268.880334486736,110
"1417",2013-01-31,4139,1204,25128,269.955061609084,163
"1418",2013-02-01,5927,1739,32968,218.584275350093,148
"1419",2013-02-02,6731,1961,38385,230.823057495172,198
"1420",2013-02-03,5989,1722,33897,224.580564368008,165
"1421",2013-02-04,6147,1710,34592,218.066373840898,152
"1422",2013-02-05,6061,1847,32002,195.433426827256,117
"1423",2013-02-06,6398,1847,36079,229.408408877774,172
"1424",2013-02-07,6644,2006,36748,218.252107164359,165
"1425",2013-02-08,7135,2331,35998,202.517729502453,159
"1426",2013-02-09,8208,2743,41985,191.127680311891,156
"1427",2013-02-10,8832,3029,46349,205.046535326087,206
"1428",2013-02-11,7573,2575,39753,200.293806945728,201
"1429",2013-02-12,6973,2316,36793,201.702710454611,188
"1430",2013-02-13,6820,2337,35272,199.655425219941,175
"1431",2013-02-14,6575,2290,32776,190.278174904943,177
"1432",2013-02-15,8084,2852,40399,188.557397328055,185
"1433",2013-02-16,8972,3238,43350,185.727931341953,190
"1434",2013-02-17,9160,3317,45990,193.142248908297,231
"1435",2013-02-18,8646,3079,43713,195.444020356234,206
"1436",2013-02-19,7222,2559,36525,195.328163943506,166
"1437",2013-02-20,7543,2706,37940,194.562640859075,193
"1438",2013-02-21,5499,1612,32056,253.316239316239,187
"1439",2013-02-22,4380,1124,26554,254.111872146119,166
"1440",2013-02-23,4540,1242,28209,269.768281938326,152
"1441",2013-02-24,4903,1308,30692,272.802569855191,183
"1442",2013-02-25,7445,2541,37494,198.873069173942,175
"1443",2013-02-26,7251,2592,35306,198.201765273755,188
"1444",2013-02-27,4558,1311,25950,245.02786309785,158
"1445",2013-02-28,3522,925,21292,261.572969903464,115
"1446",2013-03-01,5734,1772,29513,216.005231949773,123
"1447",2013-03-02,7145,2471,35692,210.440587823653,169
"1448",2013-03-03,7523,2757,37619,199.295360893261,179
"1449",2013-03-04,7459,2641,36142,194.102962863655,192
"1450",2013-03-05,7217,2556,35565,199.956214493557,177
"1451",2013-03-06,6963,2472,35598,208.896596294701,176
"1452",2013-03-07,7365,2671,35544,188.736184657162,171
"1453",2013-03-08,7093,2566,33907,189.278302551812,154
"1454",2013-03-09,7937,2939,39458,210.804208139095,191
"1455",2013-03-10,8198,3124,39268,188.59697487192,192
"1456",2013-03-11,7500,2702,36868,203.842933333333,173
"1457",2013-03-12,7014,2537,33004,183.640433418877,188
"1458",2013-03-13,6886,2491,32705,190.195033401104,191
"1459",2013-03-14,7197,2589,34638,189.422537168265,197
"1460",2013-03-15,7087,2476,33954,197.354875123465,198
"1461",2013-03-16,6981,2551,33092,182.785990545767,188
"1462",2013-03-17,7536,2848,35406,189.410828025478,180
"1463",2013-03-18,7553,2654,36965,195.182444061962,219
"1464",2013-03-19,6905,2466,33554,197.158001448226,204
"1465",2013-03-20,7016,2364,36147,207.086374002281,209
"1466",2013-03-21,6706,2205,35575,221.570682970474,220
"1467",2013-03-22,6653,2123,33947,210.130918382685,201
"1468",2013-03-23,7280,2515,37654,207.264285714286,199
"1469",2013-03-24,8689,2950,45045,201.764760041432,221
"1470",2013-03-25,5303,1560,31119,255.211766924382,192
"1471",2013-03-26,4027,1046,24001,263.24459895704,157
"1472",2013-03-27,4041,1111,24224,283.37416481069,158
"1473",2013-03-28,3290,881,19857,283.56443768997,140
"1474",2013-03-29,2049,507,12980,301.267935578331,63
"1475",2013-03-30,1750,385,12122,307.143428571429,63
"1476",2013-03-31,1561,430,10234,282.93465727098,42
"1477",2013-04-01,2409,579,14931,281.587380655874,61
"1478",2013-04-02,3240,883,18289,232.393827160494,82
"1479",2013-04-03,5726,1609,32116,252.906217254628,181
"1480",2013-04-04,6192,1787,34687,241.756944444444,203
"1481",2013-04-05,5940,1836,31721,222.819023569024,170
"1482",2013-04-06,5674,1866,30818,235.221008107155,183
"1483",2013-04-07,6036,2032,32392,230.022200132538,162
"1484",2013-04-08,6951,2337,36322,217.377787368724,179
"1485",2013-04-09,6454,2065,32867,186.396498295631,156
"1486",2013-04-10,6811,2180,36371,234.661430039642,229
"1487",2013-04-11,6800,2123,35985,233.385294117647,199
"1488",2013-04-12,6466,2064,34164,235.414939684504,193
"1489",2013-04-13,6363,2174,32406,203.801508722301,174
"1490",2013-04-14,6816,2349,34766,211.101232394366,187
"1491",2013-04-15,7198,2347,37184,209.944290080578,192
"1492",2013-04-16,6620,2180,33187,218.639274924471,198
"1493",2013-04-17,3740,1513,16723,162.705347593583,71
"1494",2013-04-18,4243,1737,18320,179.964176290361,86
"1495",2013-04-19,3679,1481,15591,154.126121228595,66
"1496",2013-04-20,4102,1743,17323,152.133837152608,69
"1497",2013-04-21,4464,1820,19588,156.460797491039,71
"1498",2013-04-22,4264,1660,18589,146.162054409006,70
"1499",2013-04-23,4169,1666,18794,160.527224754138,73
"1500",2013-04-24,6403,2208,32752,197.24066843667,153
"1501",2013-04-25,6174,2113,31335,207.389050858439,146
"1502",2013-04-26,6604,2236,33215,210.401877649909,182
"1503",2013-04-27,7014,2412,35861,220.691046478472,181
"1504",2013-04-28,7531,2684,38433,199.794847961758,188
"1505",2013-04-29,7501,2603,37817,210.212904946007,190
"1506",2013-04-30,7085,2381,34601,200.909527170078,184
"1507",2013-05-01,7438,2434,36385,207.915165367034,194
"1508",2013-05-02,7770,2583,38688,224.694723294723,198
"1509",2013-05-03,7273,2512,34482,204.424859067785,188
"1510",2013-05-04,6862,2319,34903,201.435004371903,169
"1511",2013-05-05,7196,2432,37566,211.25917176209,190
"1512",2013-05-06,7429,2546,38593,205.645039709248,188
"1513",2013-05-07,6290,2107,32486,222.310810810811,160
"1514",2013-05-08,6481,2072,34746,224.532479555624,184
"1515",2013-05-09,6342,1983,33807,220.538315988647,165
"1516",2013-05-10,6050,1992,30983,226.397851239669,163
"1517",2013-05-11,5717,1947,31018,239.480146930208,179
"1518",2013-05-12,5222,1819,27995,226.904442742244,121
"1519",2013-05-13,6714,2220,35448,222.373547810545,174
"1520",2013-05-14,6607,2135,36096,234.201907068261,160
"1521",2013-05-15,7182,2271,38136,225.579504316346,204
"1522",2013-05-16,6815,2266,36387,226.585033015407,188
"1523",2013-05-17,6740,2218,35965,222.458308605341,208
"1524",2013-05-18,6542,2181,34997,240.906756343626,204
"1525",2013-05-19,7081,2464,38067,224.12936025985,191
"1526",2013-05-20,6984,2263,37002,235.916666666667,194
"1527",2013-05-21,6784,2325,35739,239.600088443396,228
"1528",2013-05-22,7376,2501,39668,238.008270065076,245
"1529",2013-05-23,7423,2433,39326,229.635457362252,241
"1530",2013-05-24,7803,2430,43613,253.850185825964,241
"1531",2013-05-25,8377,2691,46025,237.289960606422,266
"1532",2013-05-26,7921,2706,42882,219.478727433405,201
"1533",2013-05-27,8832,3006,47602,246.981657608696,212
"1534",2013-05-28,6840,2242,36700,236.678801169591,197
"1535",2013-05-29,5800,1750,31678,234.724827586207,217
"1536",2013-05-30,6036,1743,35329,252.679754804506,212
"1537",2013-05-31,6077,1790,33014,232.318249136087,128
"1538",2013-06-01,6222,1894,34747,239.301350048216,9
"1539",2013-06-02,6607,2105,37745,247.778568185258,214
"1540",2013-06-03,6890,2069,38955,234.062554426705,184
"1541",2013-06-04,6449,1964,37573,253.598232284075,218
"1542",2013-06-05,6562,1922,37167,241.0667479427,219
"1543",2013-06-06,6482,1917,37765,240.994446158593,230
"1544",2013-06-07,6497,2012,35706,234.273049099584,179
"1545",2013-06-08,6767,2176,37412,226.299837446431,192
"1546",2013-06-09,7414,2543,41328,223.685190180739,186
"1547",2013-06-10,7882,2504,42967,224.990865262624,215
"1548",2013-06-11,7299,2290,40361,230.308809425949,219
"1549",2013-06-12,7372,2375,39713,218.894872490505,207
"1550",2013-06-13,7570,2381,39588,228.435931307794,240
"1551",2013-06-14,7658,2288,40343,224.868503525725,35
"1552",2013-06-15,7322,2460,38695,230.361922971866,101
"1553",2013-06-16,6815,2272,37650,227.161408657373,195
"1554",2013-06-17,7784,2513,41887,234.061664953751,241
"1555",2013-06-18,7229,2278,39325,238.316087978974,217
"1556",2013-06-19,7503,2433,40420,233.96281487405,231
"1557",2013-06-20,7309,2353,38751,223.676699958955,204
"1558",2013-06-21,7316,2371,38291,225.632859486058,224
"1559",2013-06-22,7427,2474,39541,233.306045509627,240
